id,timestamp,price,comment,transaction_status,housegroup_id,playerround_id,groupround_id
801,2025-09-23T11:08:25,0,,APPROVED_STAY,1281,1077,274
824,2025-09-23T11:17:04,0,,APPROVED_STAY,1281,1097,277
848,2025-09-23T11:26:52,250000,no real bid,REJECTED_SELL,1281,1125,281
851,2025-09-23T11:27:51,220000,,APPROVED_SELL,1281,1125,281
773,2025-09-23T10:51:23,200000,,APPROVED_BUY,1282,1046,270
803,2025-09-23T11:08:47,0,,APPROVED_STAY,1282,1080,274
820,2025-09-23T11:16:18,0,,APPROVED_STAY,1282,1101,277
846,2025-09-23T11:25:57,0,,APPROVED_STAY,1282,1121,281
771,2025-09-23T10:50:44,100000,,APPROVED_BUY,1283,1038,270
800,2025-09-23T11:07:55,0,,APPROVED_STAY,1283,1078,274
822,2025-09-23T11:16:32,1000000000,no realistic bid,REJECTED_SELL,1283,1096,277
825,2025-09-23T11:17:20,0,,APPROVED_STAY,1283,1096,277
845,2025-09-23T11:25:52,0,,APPROVED_STAY,1283,1123,281
775,2025-09-23T10:52:20,300000,,APPROVED_BUY,1284,1047,270
805,2025-09-23T11:10:17,0,,APPROVED_STAY,1284,1082,274
823,2025-09-23T11:16:46,0,,APPROVED_STAY,1284,1100,277
849,2025-09-23T11:27:11,500000,price,REJECTED_SELL,1284,1124,281
852,2025-09-23T11:28:01,400000,,APPROVED_SELL,1284,1124,281
776,2025-09-23T10:52:33,160000,,APPROVED_BUY,1286,1045,270
804,2025-09-23T11:10:07,0,,APPROVED_STAY,1286,1081,274
819,2025-09-23T11:16:17,0,,APPROVED_STAY,1286,1098,277
847,2025-09-23T11:26:02,0,,APPROVED_STAY,1286,1126,281
774,2025-09-23T10:52:13,80000,,APPROVED_BUY,1288,1042,270
802,2025-09-23T11:08:40,0,,APPROVED_STAY,1288,1079,274
821,2025-09-23T11:16:31,0,,APPROVED_STAY,1288,1099,277
850,2025-09-23T11:27:20,0,,APPROVED_STAY,1288,1122,281
853,2025-09-23T11:29:27,425000,,APPROVED_BUY,1347,1124,281
854,2025-09-23T11:30:41,300000,,APPROVED_BUY,1349,1125,281
786,2025-09-23T10:56:42,200000,,APPROVED_BUY,1311,1066,272
807,2025-09-23T11:11:17,0,,APPROVED_STAY,1311,1088,275
830,2025-09-23T11:20:09,0,,APPROVED_STAY,1311,1104,279
864,2025-09-23T11:35:18,0,,APPROVED_STAY,1311,1138,283
781,2025-09-23T10:56:23,100000,,APPROVED_BUY,1313,1065,272
810,2025-09-23T11:11:25,0,,APPROVED_STAY,1313,1083,275
828,2025-09-23T11:19:54,0,,APPROVED_STAY,1313,1109,279
866,2025-09-23T11:35:37,0,,APPROVED_STAY,1313,1135,283
782,2025-09-23T10:56:24,300000,,APPROVED_BUY,1314,1063,272
806,2025-09-23T11:11:16,0,,APPROVED_STAY,1314,1085,275
827,2025-09-23T11:19:53,0,,APPROVED_STAY,1314,1106,279
863,2025-09-23T11:34:51,300000,,APPROVED_SELL,1314,1136,283
780,2025-09-23T10:56:20,150000,,REJECTED_BUY,1315,1067,272
789,2025-09-23T10:58:13,30000,,REJECTED_BUY,1315,1067,272
792,2025-09-23T10:59:02,300000,,APPROVED_BUY,1315,1067,272
809,2025-09-23T11:11:19,0,,APPROVED_STAY,1315,1084,275
831,2025-09-23T11:20:11,0,,APPROVED_STAY,1315,1110,279
868,2025-09-23T11:36:59,300000,,APPROVED_SELL,1315,1139,283
785,2025-09-23T10:56:42,80000,,REJECTED_BUY,1319,1064,272
783,2025-09-23T10:56:28,125000,,APPROVED_BUY,1321,1062,272
811,2025-09-23T11:11:27,0,,APPROVED_STAY,1321,1086,275
829,2025-09-23T11:20:06,0,,APPROVED_STAY,1321,1103,279
867,2025-09-23T11:35:40,0,,APPROVED_STAY,1321,1134,283
790,2025-09-23T10:58:17,70000,,APPROVED_BUY,1324,1064,272
808,2025-09-23T11:11:18,0,,APPROVED_STAY,1324,1087,275
826,2025-09-23T11:19:51,0,,APPROVED_STAY,1324,1113,279
865,2025-09-23T11:35:35,0,,APPROVED_STAY,1324,1137,283
876,2025-09-23T11:38:32,200000,,APPROVED_BUY,1366,1139,283
873,2025-09-23T11:37:43,425000,,APPROVED_BUY,1367,1136,283
796,2025-09-23T11:00:31,200000,,APPROVED_BUY,1326,1075,273
840,2025-09-23T11:23:54,0,,APPROVED_STAY,1326,1116,280
871,2025-09-23T11:37:28,0,,APPROVED_STAY,1326,1145,284
877,2025-09-23T11:52:39,0,,APPROVED_STAY,1326,1149,285
795,2025-09-23T11:00:31,200000,,APPROVED_BUY,1327,1070,273
842,2025-09-23T11:23:59,0,,APPROVED_STAY,1327,1115,280
869,2025-09-23T11:37:26,0,,APPROVED_STAY,1327,1140,284
880,2025-09-23T11:53:52,240000,,APPROVED_SELL,1327,1146,285
798,2025-09-23T11:00:51,100000,,APPROVED_BUY,1328,1076,273
841,2025-09-23T11:23:58,0,,APPROVED_STAY,1328,1118,280
874,2025-09-23T11:37:53,0,,APPROVED_STAY,1328,1141,284
883,2025-09-23T11:57:02,0,,APPROVED_STAY,1328,1148,285
794,2025-09-23T11:00:28,300000,,APPROVED_BUY,1329,1071,273
839,2025-09-23T11:23:51,0,,APPROVED_STAY,1329,1119,280
872,2025-09-23T11:37:29,0,,APPROVED_STAY,1329,1143,284
878,2025-09-23T11:52:47,300000,,APPROVED_SELL,1329,1147,285
885,2025-09-23T11:57:35,300000,,APPROVED_BUY,1329,1146,285
793,2025-09-23T11:00:27,160000,,APPROVED_BUY,1331,1074,273
843,2025-09-23T11:24:02,0,,APPROVED_STAY,1331,1117,280
875,2025-09-23T11:38:02,0,,APPROVED_STAY,1331,1142,284
881,2025-09-23T11:55:08,250000,,REJECTED_SELL,1331,1150,285
882,2025-09-23T11:56:16,200000,,APPROVED_SELL,1331,1150,285
797,2025-09-23T11:00:49,80000,,APPROVED_BUY,1334,1072,273
844,2025-09-23T11:24:22,0,,APPROVED_STAY,1334,1120,280
870,2025-09-23T11:37:28,0,,APPROVED_STAY,1334,1144,284
879,2025-09-23T11:52:51,0,,APPROVED_STAY,1334,1151,285
886,2025-09-23T11:57:36,200000,,APPROVED_BUY,1378,1150,285
884,2025-09-23T11:57:32,425000,,APPROVED_BUY,1379,1147,285
900,2025-09-23T14:37:35,200000,,APPROVED_BUY,1404,1201,291
936,2025-09-23T14:54:52,0,,APPROVED_STAY,1404,1226,297
963,2025-09-23T15:05:12,0,,APPROVED_STAY,1404,1251,301
981,2025-09-23T15:13:42,0,,APPROVED_STAY,1404,1272,304
902,2025-09-23T14:37:55,270000,,REJECTED_BUY,1405,1183,291
912,2025-09-23T14:39:56,270000,Bid,APPROVED_BUY,1405,1183,291
938,2025-09-23T14:54:53,0,,APPROVED_STAY,1405,1222,297
961,2025-09-23T15:05:10,0,,APPROVED_STAY,1405,1249,301
983,2025-09-23T15:13:44,0,,APPROVED_STAY,1405,1264,304
995,2025-09-23T15:15:44,0,,APPROVED_STAY,1405,1264,304
910,2025-09-23T14:39:18,100000,,APPROVED_BUY,1406,1188,291
933,2025-09-23T14:54:44,0,,APPROVED_STAY,1406,1224,297
960,2025-09-23T15:05:10,0,,APPROVED_STAY,1406,1247,301
980,2025-09-23T15:13:42,0,,APPROVED_STAY,1406,1265,304
903,2025-09-23T14:38:01,300000,,APPROVED_BUY,1407,1181,291
934,2025-09-23T14:54:45,0,,APPROVED_STAY,1407,1223,297
964,2025-09-23T15:05:45,0,,APPROVED_STAY,1407,1245,301
988,2025-09-23T15:13:49,300000,,APPROVED_SELL,1407,1266,304
914,2025-09-23T14:40:53,160000,,APPROVED_BUY,1410,1185,291
935,2025-09-23T14:54:49,0,,APPROVED_STAY,1410,1221,297
962,2025-09-23T15:05:10,0,,APPROVED_STAY,1410,1248,301
987,2025-09-23T15:13:48,0,,APPROVED_STAY,1410,1267,304
904,2025-09-23T14:38:20,70000,,APPROVED_BUY,1416,1187,291
939,2025-09-23T14:55:25,0,,APPROVED_STAY,1416,1220,297
965,2025-09-23T15:06:19,0,,APPROVED_STAY,1416,1250,301
990,2025-09-23T15:13:57,0,,APPROVED_STAY,1416,1276,304
901,2025-09-23T14:37:43,70000,,APPROVED_BUY,1417,1182,291
937,2025-09-23T14:54:52,0,,APPROVED_STAY,1417,1225,297
959,2025-09-23T15:05:09,0,,APPROVED_STAY,1417,1246,301
982,2025-09-23T15:13:43,0,,APPROVED_STAY,1417,1268,304
1000,2025-09-23T15:16:55,425000,,APPROVED_BUY,1477,1266,304
891,2025-09-23T14:34:58,200000,,APPROVED_BUY,1419,1193,292
918,2025-09-23T14:51:43,0,,APPROVED_STAY,1419,1205,294
942,2025-09-23T14:58:53,0,,APPROVED_STAY,1419,1230,298
984,2025-09-23T15:13:45,0,,APPROVED_STAY,1419,1271,305
892,2025-09-23T14:34:59,200000,,APPROVED_BUY,1420,1191,292
919,2025-09-23T14:51:45,0,,APPROVED_STAY,1420,1204,294
940,2025-09-23T14:58:13,0,,APPROVED_STAY,1420,1231,298
985,2025-09-23T15:13:46,0,,APPROVED_STAY,1420,1273,305
890,2025-09-23T14:34:58,100000,,APPROVED_BUY,1421,1190,292
915,2025-09-23T14:51:37,0,,APPROVED_STAY,1421,1206,294
943,2025-09-23T14:58:54,0,,APPROVED_STAY,1421,1229,298
979,2025-09-23T15:13:41,0,,APPROVED_STAY,1421,1270,305
896,2025-09-23T14:35:12,300000,,APPROVED_BUY,1423,1189,292
920,2025-09-23T14:51:51,0,,APPROVED_STAY,1423,1202,294
941,2025-09-23T14:58:48,0,,APPROVED_STAY,1423,1228,298
989,2025-09-23T15:13:54,350000,,APPROVED_SELL,1423,1269,305
895,2025-09-23T14:35:04,70000,,REJECTED_BUY,1427,1184,292
898,2025-09-23T14:36:22,80000,,APPROVED_BUY,1427,1184,292
917,2025-09-23T14:51:43,0,,APPROVED_STAY,1427,1207,294
944,2025-09-23T14:58:58,80000,,APPROVED_SELL,1427,1227,298
958,2025-09-23T15:02:29,80000,,APPROVED_BUY,1427,1227,298
993,2025-09-23T15:14:40,92000,,APPROVED_SELL,1427,1275,305
1004,2025-09-23T15:19:10,80000,,APPROVED_BUY,1427,1275,305
893,2025-09-23T14:35,125000,,APPROVED_BUY,1429,1192,292
916,2025-09-23T14:51:40,0,,APPROVED_STAY,1429,1203,294
945,2025-09-23T14:59:10,0,,APPROVED_STAY,1429,1232,298
986,2025-09-23T15:13:47,125000,,APPROVED_SELL,1429,1274,305
997,2025-09-23T15:16:06,425000,,APPROVED_BUY,1487,1269,305
996,2025-09-23T15:16:02,100000,,REJECTED_BUY,1488,1275,305
998,2025-09-23T15:16:28,100000,,REJECTED_BUY,1488,1274,305
1003,2025-09-23T15:18:37,111000,,APPROVED_BUY,1488,1274,305
899,2025-09-23T14:36:42,200000,,APPROVED_BUY,1389,1180,290
932,2025-09-23T14:54:38,0,,APPROVED_STAY,1389,1218,296
947,2025-09-23T15:00:28,0,,APPROVED_STAY,1389,1234,299
1002,2025-09-23T15:17:28,0,,APPROVED_STAY,1389,1254,302
888,2025-09-23T14:34:55,80000,,APPROVED_BUY,1397,1174,290
927,2025-09-23T14:53:07,0,,APPROVED_STAY,1397,1217,296
948,2025-09-23T15:00:29,0,,APPROVED_STAY,1397,1237,299
973,2025-09-23T15:11:24,80000,,REJECTED_SELL,1397,1256,302
994,2025-09-23T15:15:01,0,,APPROVED_STAY,1397,1256,302
887,2025-09-23T14:34:53,125000,,APPROVED_BUY,1399,1176,290
921,2025-09-23T14:52:49,0,,APPROVED_STAY,1399,1215,296
946,2025-09-23T15:00:23,0,,APPROVED_STAY,1399,1233,299
991,2025-09-23T15:14:04,0,,REJECTED_STAY,1399,1252,302
1001,2025-09-23T15:17:16,0,,APPROVED_STAY,1399,1252,302
897,2025-09-23T14:35:26,125000,,APPROVED_BUY,1400,1179,290
928,2025-09-23T14:53:09,0,,APPROVED_STAY,1400,1219,296
955,2025-09-23T15:00:52,0,,APPROVED_STAY,1400,1238,299
968,2025-09-23T15:09:59,0,,APPROVED_STAY,1400,1257,302
889,2025-09-23T14:34:55,70000,,APPROVED_BUY,1401,1175,290
929,2025-09-23T14:53:11,0,,APPROVED_STAY,1401,1214,296
950,2025-09-23T15:00:38,0,,APPROVED_STAY,1401,1236,299
972,2025-09-23T15:10:34,70000,,APPROVED_SELL,1401,1253,302
894,2025-09-23T14:35:01,70000,,APPROVED_BUY,1402,1173,290
922,2025-09-23T14:52:55,0,,APPROVED_STAY,1402,1213,296
949,2025-09-23T15:00:29,0,,APPROVED_STAY,1402,1235,299
970,2025-09-23T15:10:15,0,,APPROVED_STAY,1402,1255,302
999,2025-09-23T15:16:47,100000,,APPROVED_BUY,1458,1253,302
907,2025-09-23T14:39:16,200000,,APPROVED_BUY,1434,1195,293
924,2025-09-23T14:52:59,0,,APPROVED_STAY,1434,1209,295
954,2025-09-23T15:00:51,0,,APPROVED_STAY,1434,1242,300
974,2025-09-23T15:11:29,300000,,REJECTED_SELL,1434,1261,303
976,2025-09-23T15:12:34,250000,,APPROVED_SELL,1434,1261,303
905,2025-09-23T14:39:10,200000,,APPROVED_BUY,1435,1199,293
926,2025-09-23T14:53:02,0,,APPROVED_STAY,1435,1212,295
957,2025-09-23T15:02:04,0,,APPROVED_STAY,1435,1241,300
966,2025-09-23T15:09:15,0,,APPROVED_STAY,1435,1259,303
911,2025-09-23T14:39:21,100000,,REJECTED_BUY,1436,1200,293
913,2025-09-23T14:40:38,100000,,APPROVED_BUY,1436,1200,293
923,2025-09-23T14:52:56,0,,APPROVED_STAY,1436,1216,295
951,2025-09-23T15:00:46,0,,APPROVED_STAY,1436,1244,300
967,2025-09-23T15:09:19,0,,APPROVED_STAY,1436,1263,303
906,2025-09-23T14:39:12,160000,,APPROVED_BUY,1440,1196,293
925,2025-09-23T14:52:59,0,,APPROVED_STAY,1440,1208,295
953,2025-09-23T15:00:50,0,,APPROVED_STAY,1440,1240,300
971,2025-09-23T15:10:24,0,,APPROVED_STAY,1440,1262,303
908,2025-09-23T14:39:17,200000,,APPROVED_BUY,1443,1197,293
931,2025-09-23T14:53:32,0,,APPROVED_STAY,1443,1211,295
956,2025-09-23T15:01:15,0,,APPROVED_STAY,1443,1243,300
975,2025-09-23T15:11:30,200000,,APPROVED_SELL,1443,1260,303
909,2025-09-23T14:39:17,70000,,APPROVED_BUY,1447,1198,293
930,2025-09-23T14:53:13,0,,APPROVED_STAY,1447,1210,295
952,2025-09-23T15:00:47,0,,APPROVED_STAY,1447,1239,300
969,2025-09-23T15:10:13,70000,,APPROVED_SELL,1447,1258,303
977,2025-09-23T15:13:24,200000,,APPROVED_BUY,1466,1260,303
978,2025-09-23T15:13:30,425000,,APPROVED_BUY,1467,1261,303
992,2025-09-23T15:14:10,100000,,APPROVED_BUY,1468,1258,303
