id,groupround_id,timestamp,group_state,content
1398,336,2025-10-07T15:03:21,ALLOW_BUYING,
1401,336,2025-10-07T15:05:22,BUYING_FINISHED,
1402,336,2025-10-07T15:05:23,SHOW_TAXES,
1403,336,2025-10-07T15:05:27,ALLOW_IMPROVEMENTS,
1409,336,2025-10-07T15:06:16,SHOW_SURVEY,
1412,336,2025-10-07T15:07:39,SURVEY_COMPLETED,
1413,336,2025-10-07T15:08:36,ROLLED_DICE,"Fluvial=6
Pluvial=8"
1414,336,2025-10-07T15:08:42,SHOW_SUMMARY,
1231,324,2025-10-07T14:19:28,NEW_ROUND,Round=1
1234,324,2025-10-07T14:21:39,ANNOUNCE_NEWS,
1239,324,2025-10-07T14:25:56,SHOW_HOUSES_BUY,
1249,324,2025-10-07T14:31:24,ALLOW_BUYING,
1255,324,2025-10-07T14:34:48,BUYING_FINISHED,
1257,324,2025-10-07T14:34:59,SHOW_TAXES,
1258,324,2025-10-07T14:35:05,ALLOW_IMPROVEMENTS,
1269,324,2025-10-07T14:40:55,SHOW_SURVEY,
1286,324,2025-10-07T14:43:48,SURVEY_COMPLETED,
1295,324,2025-10-07T14:44:27,ROLLED_DICE,"Fluvial=2
Pluvial=2"
1296,324,2025-10-07T14:45:02,SHOW_SUMMARY,
1299,329,2025-10-07T14:45:48,NEW_ROUND,Round=2
1301,329,2025-10-07T14:46:48,ANNOUNCE_NEWS,
1305,329,2025-10-07T14:47:55,SHOW_HOUSES_SELL,
1309,329,2025-10-07T14:48:25,ALLOW_SELLING,
1314,329,2025-10-07T14:49:36,SHOW_HOUSES_BUY,
1315,329,2025-10-07T14:49:38,ALLOW_BUYING,
1316,329,2025-10-07T14:49:43,BUYING_FINISHED,
1317,329,2025-10-07T14:49:45,SHOW_TAXES,
1318,329,2025-10-07T14:49:53,ALLOW_IMPROVEMENTS,
1342,329,2025-10-07T14:52:48,SHOW_SURVEY,
1346,329,2025-10-07T14:53:07,SURVEY_COMPLETED,
1350,329,2025-10-07T14:53:47,ROLLED_DICE,"Fluvial=9
Pluvial=10"
1355,329,2025-10-07T14:55,SHOW_SUMMARY,
1363,334,2025-10-07T14:56:55,NEW_ROUND,Round=3
1366,334,2025-10-07T14:57:36,ANNOUNCE_NEWS,
1367,334,2025-10-07T14:57:48,SHOW_HOUSES_SELL,
1368,334,2025-10-07T14:57:51,ALLOW_SELLING,
1372,334,2025-10-07T14:58:24,SHOW_HOUSES_BUY,
1373,334,2025-10-07T14:58:25,ALLOW_BUYING,
1375,334,2025-10-07T14:58:28,BUYING_FINISHED,
1376,334,2025-10-07T14:58:31,SHOW_TAXES,
1377,334,2025-10-07T14:58:35,ALLOW_IMPROVEMENTS,
1388,334,2025-10-07T15:00:56,SHOW_SURVEY,
1390,334,2025-10-07T15:02,SURVEY_COMPLETED,
1393,334,2025-10-07T15:02:28,ROLLED_DICE,"Fluvial=3
Pluvial=5"
1396,334,2025-10-07T15:03:06,SHOW_SUMMARY,
1397,337,2025-10-07T15:03:16,NEW_ROUND,Round=4
1406,337,2025-10-07T15:05:47,ANNOUNCE_NEWS,
1407,337,2025-10-07T15:05:59,SHOW_HOUSES_SELL,
1408,337,2025-10-07T15:06:07,ALLOW_SELLING,
1416,337,2025-10-07T15:08:55,SHOW_HOUSES_BUY,
1417,337,2025-10-07T15:08:57,ALLOW_BUYING,
1419,337,2025-10-07T15:09:19,BUYING_FINISHED,
1420,337,2025-10-07T15:09:45,SHOW_TAXES,
1421,337,2025-10-07T15:09:53,ALLOW_IMPROVEMENTS,
1423,337,2025-10-07T15:11:39,SHOW_SURVEY,
1424,337,2025-10-07T15:12:41,SURVEY_COMPLETED,
1425,337,2025-10-07T15:13:05,ROLLED_DICE,"Fluvial=3
Pluvial=5"
1426,337,2025-10-07T15:13:13,SHOW_SUMMARY,
1227,322,2025-10-07T14:17:41,NEW_ROUND,Round=1
1228,322,2025-10-07T14:17:48,ANNOUNCE_NEWS,
1232,322,2025-10-07T14:21:14,SHOW_HOUSES_BUY,
1242,322,2025-10-07T14:27:11,ALLOW_BUYING,
1244,322,2025-10-07T14:28:38,BUYING_FINISHED,
1245,322,2025-10-07T14:28:54,SHOW_TAXES,
1247,322,2025-10-07T14:30,ALLOW_IMPROVEMENTS,
1252,322,2025-10-07T14:33:06,SHOW_SURVEY,
1261,322,2025-10-07T14:37:58,SURVEY_COMPLETED,
1262,322,2025-10-07T14:38:09,ROLLED_DICE,"Fluvial=5
Pluvial=1"
1263,322,2025-10-07T14:38:32,SHOW_SUMMARY,
1264,326,2025-10-07T14:39:30,NEW_ROUND,Round=2
1268,326,2025-10-07T14:40:49,ANNOUNCE_NEWS,
1271,326,2025-10-07T14:41:33,SHOW_HOUSES_SELL,
1274,326,2025-10-07T14:42:01,ALLOW_SELLING,
1275,326,2025-10-07T14:42:04,SHOW_HOUSES_BUY,
1277,326,2025-10-07T14:42:35,ALLOW_BUYING,
1285,326,2025-10-07T14:43:46,BUYING_FINISHED,
1287,326,2025-10-07T14:43:56,SHOW_TAXES,
1292,326,2025-10-07T14:44:08,ALLOW_IMPROVEMENTS,
1297,326,2025-10-07T14:45:11,SHOW_SURVEY,
1304,326,2025-10-07T14:47:35,SURVEY_COMPLETED,
1306,326,2025-10-07T14:47:55,ROLLED_DICE,"Fluvial=8
Pluvial=7"
1311,326,2025-10-07T14:49:05,SHOW_SUMMARY,
1323,331,2025-10-07T14:50:52,NEW_ROUND,Round=3
1331,331,2025-10-07T14:51:21,ANNOUNCE_NEWS,
1338,331,2025-10-07T14:52:11,SHOW_HOUSES_SELL,
1339,331,2025-10-07T14:52:14,ALLOW_SELLING,
1340,331,2025-10-07T14:52:17,SHOW_HOUSES_BUY,
1341,331,2025-10-07T14:52:19,ALLOW_BUYING,
1343,331,2025-10-07T14:52:57,BUYING_FINISHED,
1344,331,2025-10-07T14:52:59,SHOW_TAXES,
1347,331,2025-10-07T14:53:08,ALLOW_IMPROVEMENTS,
1348,331,2025-10-07T14:53:25,SHOW_SURVEY,
1356,331,2025-10-07T14:55:35,SURVEY_COMPLETED,
1360,331,2025-10-07T14:56:10,ROLLED_DICE,"Fluvial=4
Pluvial=6"
1362,331,2025-10-07T14:56:50,SHOW_SUMMARY,
1369,335,2025-10-07T14:57:56,NEW_ROUND,Round=4
1370,335,2025-10-07T14:58:04,ANNOUNCE_NEWS,
1378,335,2025-10-07T14:59:03,SHOW_HOUSES_SELL,
1379,335,2025-10-07T14:59:14,ALLOW_SELLING,
1399,335,2025-10-07T15:04:15,SHOW_HOUSES_BUY,
1400,335,2025-10-07T15:04:17,ALLOW_BUYING,
1404,335,2025-10-07T15:05:31,BUYING_FINISHED,
1405,335,2025-10-07T15:05:34,SHOW_TAXES,
1410,335,2025-10-07T15:06:29,ALLOW_IMPROVEMENTS,
1411,335,2025-10-07T15:07:06,SHOW_SURVEY,
1415,335,2025-10-07T15:08:50,SURVEY_COMPLETED,
1418,335,2025-10-07T15:09:15,ROLLED_DICE,"Fluvial=6
Pluvial=4"
1422,335,2025-10-07T15:10:04,SHOW_SUMMARY,
1229,323,2025-10-07T14:18:01,NEW_ROUND,Round=1
1230,323,2025-10-07T14:19:10,ANNOUNCE_NEWS,
1233,323,2025-10-07T14:21:35,SHOW_HOUSES_BUY,
1238,323,2025-10-07T14:25:40,ALLOW_BUYING,
1240,323,2025-10-07T14:26:27,BUYING_FINISHED,
1241,323,2025-10-07T14:26:32,SHOW_TAXES,
1243,323,2025-10-07T14:27:22,ALLOW_IMPROVEMENTS,
1253,323,2025-10-07T14:33:27,SHOW_SURVEY,
1254,323,2025-10-07T14:33:58,SURVEY_COMPLETED,
1256,323,2025-10-07T14:34:49,ROLLED_DICE,"Fluvial=7
Pluvial=9"
1259,323,2025-10-07T14:36:29,SHOW_SUMMARY,
1266,327,2025-10-07T14:40:16,NEW_ROUND,Round=2
1267,327,2025-10-07T14:40:21,ANNOUNCE_NEWS,
1272,327,2025-10-07T14:41:41,SHOW_HOUSES_SELL,
1276,327,2025-10-07T14:42:17,ALLOW_SELLING,
1278,327,2025-10-07T14:42:47,SHOW_HOUSES_BUY,
1279,327,2025-10-07T14:42:51,ALLOW_BUYING,
1280,327,2025-10-07T14:42:54,BUYING_FINISHED,
1281,327,2025-10-07T14:42:58,SHOW_TAXES,
1284,327,2025-10-07T14:43:36,ALLOW_IMPROVEMENTS,
1300,327,2025-10-07T14:45:54,SHOW_SURVEY,
1302,327,2025-10-07T14:46:55,SURVEY_COMPLETED,
1303,327,2025-10-07T14:47:22,ROLLED_DICE,"Fluvial=7
Pluvial=4"
1307,327,2025-10-07T14:48:12,SHOW_SUMMARY,
1310,330,2025-10-07T14:49:01,NEW_ROUND,Round=3
1313,330,2025-10-07T14:49:28,ANNOUNCE_NEWS,
1321,330,2025-10-07T14:50:24,SHOW_HOUSES_SELL,
1322,330,2025-10-07T14:50:27,ALLOW_SELLING,
1324,330,2025-10-07T14:50:57,SHOW_HOUSES_BUY,
1325,330,2025-10-07T14:50:59,ALLOW_BUYING,
1326,330,2025-10-07T14:51:02,BUYING_FINISHED,
1327,330,2025-10-07T14:51:03,SHOW_TAXES,
1330,330,2025-10-07T14:51:14,ALLOW_IMPROVEMENTS,
1349,330,2025-10-07T14:53:31,SHOW_SURVEY,
1351,330,2025-10-07T14:54:01,SURVEY_COMPLETED,
1353,330,2025-10-07T14:54:28,ROLLED_DICE,"Fluvial=7
Pluvial=7"
1354,330,2025-10-07T14:54:59,SHOW_SUMMARY,
1357,333,2025-10-07T14:55:49,NEW_ROUND,Round=4
1358,333,2025-10-07T14:55:53,ANNOUNCE_NEWS,
1365,333,2025-10-07T14:57:30,SHOW_HOUSES_SELL,
1380,333,2025-10-07T14:59:32,ALLOW_SELLING,
1382,333,2025-10-07T15:00:12,SHOW_HOUSES_BUY,
1383,333,2025-10-07T15:00:14,ALLOW_BUYING,
1384,333,2025-10-07T15:00:17,BUYING_FINISHED,
1385,333,2025-10-07T15:00:18,SHOW_TAXES,
1387,333,2025-10-07T15:00:31,ALLOW_IMPROVEMENTS,
1389,333,2025-10-07T15:01:41,SHOW_SURVEY,
1391,333,2025-10-07T15:02:03,SURVEY_COMPLETED,
1394,333,2025-10-07T15:02:30,ROLLED_DICE,"Fluvial=4
Pluvial=1"
1395,333,2025-10-07T15:02:46,SHOW_SUMMARY,
